ID,jobb_etter_6mnd,utdanning,sykdom_siste_aar,arbsoker_siste_aar,forerkort,arbeid_siste_2mnd,alder,fylke,yrke,kjonn
3579,Ja,Høyere utd 4 år+,Ja,Nei,Nei,Ja,24,Oslo,"Salg, service og omsorg",Mann
3597,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,27,Oslo,Annet,Mann
3601,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,34,Oslo,Annet,Mann
3611,Nei,VGS fullf,Nei,Nei,Nei,Nei,30,Oslo,Akademiske yrker,Mann
3614,Nei,,Nei,Ja,Ja,Nei,34,Oslo,Renholdere og hjelpepleiere,Kvinne
3617,Nei,VGS fullf,Nei,Ja,Ja,Nei,52,Oslo,Renholdere og hjelpepleiere,Kvinne
3623,Nei,VGS ikke fullf,Ja,Nei,Nei,Nei,41,Oslo,Annet,Mann
3634,Nei,Grunnskole,Ja,Nei,Nei,Ja,35,Oslo,"Salg, service og omsorg",Kvinne
3655,Ja,,Ja,Nei,Ja,Ja,32,Oslo,Annet,Kvinne
3680,Ja,,Nei,Nei,Ja,Nei,34,Oslo,Maskin og transportarbeidere,Kvinne
3685,Ja,VGS fullf,Nei,Nei,Nei,Ja,45,Oslo,Annet,Kvinne
3687,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,40,Oslo,Akademiske yrker,Mann
3688,Nei,,Nei,Nei,Nei,Nei,35,Oslo,Annet,Mann
3691,Nei,Grunnskole,Nei,Ja,Ja,Nei,30,Oslo,"Bønder, fiskere, mv",Mann
3699,Ja,,Nei,Ja,Ja,Ja,21,Oslo,Maskin og transportarbeidere,Mann
3712,Nei,Grunnskole,Nei,Nei,Ja,Nei,41,Oslo,Ledere,Kvinne
3713,Nei,Grunnskole,Ja,Nei,Ja,Nei,30,Oslo,Annet,Mann
3718,Ja,,Nei,Nei,Ja,Ja,49,Oslo,"Salg, service og omsorg",Kvinne
3732,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,31,Oslo,Håndverkere,Mann
3738,Ja,VGS fullf,Ja,Ja,Ja,Ja,36,Oslo,Akademiske yrker,Mann
3749,Ja,VGS ikke fullf,Nei,Ja,Nei,Ja,35,Oslo,Renholdere og hjelpepleiere,Kvinne
3758,Nei,Høyere utd u4 år,Nei,Ja,Ja,Nei,26,Oslo,Maskin og transportarbeidere,Kvinne
3764,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,42,Oslo,"Salg, service og omsorg",Kvinne
3768,Nei,Grunnskole,Nei,Nei,Ja,Nei,34,Oslo,Ledere,Kvinne
3776,Nei,VGS ikke fullf,Ja,Nei,Nei,Nei,34,Oslo,"Salg, service og omsorg",Mann
3781,Ja,VGS ikke fullf,Ja,Nei,Ja,Nei,35,Oslo,Høgskoleyrker,Mann
3786,Nei,VGS fullf,Ja,Nei,Nei,Nei,42,Oslo,Akademiske yrker,Kvinne
3790,Nei,VGS ikke fullf,Ja,Nei,Ja,Ja,38,Oslo,Akademiske yrker,Kvinne
3795,Ja,Høyere utd u4 år,Nei,Nei,Ja,Nei,31,Oslo,Akademiske yrker,Mann
3799,Ja,Grunnskole,Ja,Nei,Nei,Ja,24,Oslo,Renholdere og hjelpepleiere,Mann
3802,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,38,Oslo,Maskin og transportarbeidere,Mann
3805,Nei,VGS fullf,Nei,Nei,Ja,Ja,32,Oslo,Renholdere og hjelpepleiere,Mann
3808,Nei,VGS fullf,Nei,Nei,Nei,Nei,29,Oslo,"Bønder, fiskere, mv",Kvinne
3809,Nei,Grunnskole,Nei,Nei,Ja,Nei,42,Oslo,Høgskoleyrker,Kvinne
3812,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,38,Oslo,Kontoryrker,Kvinne
3825,Nei,VGS fullf,Nei,Ja,Nei,Nei,41,Oslo,Håndverkere,Mann
3835,Ja,VGS ikke fullf,Nei,Nei,Ja,Nei,23,Oslo,"Salg, service og omsorg",Mann
3837,Nei,VGS fullf,Nei,Ja,Ja,Nei,28,Oslo,Ledere,Mann
3840,Nei,VGS ikke fullf,Nei,Ja,Ja,Ja,34,Oslo,"Bønder, fiskere, mv",Kvinne
3841,Nei,,Nei,Nei,Ja,Nei,35,Oslo,Ledere,Kvinne
3849,Ja,VGS ikke fullf,Ja,Ja,Ja,Ja,27,Oslo,"Bønder, fiskere, mv",Mann
3854,Nei,,Nei,Nei,Nei,Ja,53,Oslo,"Salg, service og omsorg",Kvinne
3861,Nei,VGS fullf,Nei,Nei,Nei,Nei,30,Oslo,Kontoryrker,Kvinne
3872,Ja,VGS fullf,Nei,Nei,Nei,Nei,20,Oslo,Renholdere og hjelpepleiere,Mann
3878,Nei,VGS fullf,Nei,Ja,Ja,Nei,44,Oslo,Håndverkere,Mann
3890,Ja,VGS ikke fullf,Nei,Ja,Nei,Ja,38,Oslo,"Salg, service og omsorg",Kvinne
3894,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,31,Oslo,Håndverkere,Mann
3901,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,34,Oslo,Kontoryrker,Mann
3905,Ja,VGS ikke fullf,Nei,Ja,Nei,Nei,35,Oslo,Høgskoleyrker,Mann
3910,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,30,Oslo,Akademiske yrker,Mann
3922,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,26,Oslo,Kontoryrker,Mann
3925,Nei,VGS fullf,Nei,Ja,Nei,Nei,37,Oslo,Høgskoleyrker,Kvinne
3933,Ja,Høyere utd u4 år,Ja,Nei,Nei,Ja,35,Oslo,Håndverkere,Kvinne
3946,Ja,Grunnskole,Ja,Nei,Nei,Ja,46,Oslo,Håndverkere,Mann
3948,Nei,Grunnskole,Nei,Ja,Nei,Nei,35,Oslo,Kontoryrker,Mann
3953,Nei,VGS fullf,Nei,Nei,Ja,Ja,37,Oslo,Kontoryrker,Mann
3957,Ja,VGS ikke fullf,Ja,Nei,Ja,Ja,38,Oslo,"Salg, service og omsorg",Kvinne
3964,Ja,VGS ikke fullf,Ja,Nei,Nei,Ja,36,Oslo,"Salg, service og omsorg",Kvinne
3978,Ja,VGS ikke fullf,Ja,Ja,Nei,Ja,46,Oslo,Akademiske yrker,Kvinne
3984,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,32,Oslo,"Salg, service og omsorg",Mann
3989,Ja,Høyere utd u4 år,Nei,Nei,Nei,Nei,50,Oslo,"Salg, service og omsorg",Mann
3993,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,45,Oslo,Renholdere og hjelpepleiere,Kvinne
3994,Nei,VGS fullf,Nei,Nei,Nei,Nei,49,Oslo,Annet,Kvinne
4003,Nei,Høyere utd u4 år,Ja,Nei,Ja,Ja,36,Oslo,Ledere,Mann
4006,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,20,Oslo,"Bønder, fiskere, mv",Mann
4016,Nei,VGS fullf,Nei,Nei,Nei,Nei,40,Oslo,Høgskoleyrker,Mann
4020,Nei,VGS fullf,Nei,Ja,Nei,Nei,39,Oslo,Håndverkere,Kvinne
4022,Ja,VGS fullf,Nei,Nei,Nei,Ja,31,Oslo,Maskin og transportarbeidere,Kvinne
4028,Nei,VGS fullf,Ja,Ja,Nei,Nei,29,Oslo,Renholdere og hjelpepleiere,Kvinne
4034,Nei,Grunnskole,Nei,Nei,Ja,Nei,35,Oslo,Kontoryrker,Kvinne
4037,Ja,VGS fullf,Ja,Ja,Nei,Ja,33,Oslo,Kontoryrker,Kvinne
4042,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,56,Oslo,"Salg, service og omsorg",Mann
4047,Nei,Grunnskole,Nei,Nei,Nei,Ja,25,Oslo,"Salg, service og omsorg",Kvinne
4048,Ja,VGS fullf,Nei,Nei,Ja,Nei,27,Oslo,Annet,Kvinne
4052,Ja,,Nei,Nei,Nei,Ja,40,Oslo,Høgskoleyrker,Kvinne
4068,Nei,VGS ikke fullf,Ja,Nei,Ja,Nei,32,Oslo,Maskin og transportarbeidere,Kvinne
4087,Nei,,Nei,Ja,Ja,Ja,43,Oslo,Annet,Kvinne
4089,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,45,Oslo,Høgskoleyrker,Mann
4095,Ja,,Nei,Nei,Ja,Ja,33,Oslo,Håndverkere,Mann
4099,Ja,,Ja,Nei,Nei,Nei,39,Oslo,Renholdere og hjelpepleiere,Kvinne
4103,Ja,,Nei,Nei,Ja,Ja,24,Oslo,"Salg, service og omsorg",Kvinne
4106,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,44,Oslo,Håndverkere,Kvinne
4115,Nei,VGS ikke fullf,Nei,Ja,Ja,Nei,34,Oslo,Renholdere og hjelpepleiere,Kvinne
4116,Nei,,Ja,Ja,Nei,Ja,42,Oslo,Annet,Mann
4117,Nei,Grunnskole,Nei,Nei,Ja,Nei,45,Oslo,Høgskoleyrker,Mann
4121,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,36,Oslo,"Salg, service og omsorg",Mann
4125,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,46,Oslo,Høgskoleyrker,Mann
4128,Ja,,Nei,Nei,Nei,Ja,56,Oslo,Maskin og transportarbeidere,Kvinne
4142,Ja,Høyere utd u4 år,Nei,Nei,Nei,Nei,52,Oslo,Annet,Kvinne
4146,Nei,Grunnskole,Nei,Nei,Nei,Nei,35,Oslo,Kontoryrker,Mann
4152,Ja,VGS fullf,Nei,Ja,Nei,Ja,34,Oslo,Annet,Kvinne
4156,Nei,Grunnskole,Ja,Nei,Nei,Nei,55,Oslo,Annet,Kvinne
4158,Ja,Høyere utd 4 år+,Nei,Nei,Nei,Nei,35,Oslo,Akademiske yrker,Mann
4168,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,30,Oslo,Renholdere og hjelpepleiere,Mann
4178,Nei,VGS ikke fullf,Nei,Ja,Ja,Nei,36,Oslo,Renholdere og hjelpepleiere,Kvinne
4183,Ja,Høyere utd u4 år,Nei,Nei,Nei,Nei,49,Oslo,Renholdere og hjelpepleiere,Kvinne
4202,Ja,VGS fullf,Nei,Ja,Nei,Nei,32,Oslo,Kontoryrker,Mann
4208,Nei,VGS fullf,Nei,Nei,Nei,Ja,50,Oslo,Maskin og transportarbeidere,Kvinne
4220,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,30,Oslo,Håndverkere,Kvinne
4231,Ja,Høyere utd u4 år,Nei,Nei,Nei,Nei,33,Oslo,Kontoryrker,Mann
4235,Ja,Høyere utd u4 år,Nei,Nei,Nei,Nei,30,Oslo,Ledere,Mann
4246,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,38,Oslo,Håndverkere,Mann
4247,Ja,VGS fullf,Nei,Nei,Nei,Ja,46,Oslo,Akademiske yrker,Kvinne
4249,Nei,VGS fullf,Nei,Nei,Nei,Nei,31,Oslo,"Salg, service og omsorg",Mann
4256,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,29,Oslo,Annet,Kvinne
4257,Nei,Høyere utd u4 år,Nei,Ja,Nei,Nei,32,Oslo,Annet,Kvinne
4258,Nei,VGS fullf,Nei,Ja,Nei,Nei,40,Oslo,Kontoryrker,Kvinne
4268,Nei,Høyere utd u4 år,Nei,Ja,Nei,Nei,52,Oslo,Håndverkere,Mann
4276,Nei,Grunnskole,Nei,Ja,Nei,Nei,29,Oslo,Renholdere og hjelpepleiere,Kvinne
4302,Nei,VGS fullf,Nei,Nei,Nei,Ja,36,Oslo,"Salg, service og omsorg",Kvinne
4306,Nei,,Nei,Nei,Nei,Nei,56,Oslo,Høgskoleyrker,Mann
4310,Nei,VGS fullf,Nei,Ja,Nei,Nei,27,Oslo,Kontoryrker,Mann
4314,Ja,VGS fullf,Nei,Nei,Nei,Ja,51,Oslo,Håndverkere,Kvinne
4318,Nei,,Nei,Nei,Nei,Nei,40,Oslo,"Salg, service og omsorg",Kvinne
4320,Ja,,Nei,Nei,Ja,Nei,35,Oslo,"Salg, service og omsorg",Mann
4334,Ja,VGS ikke fullf,Ja,Ja,Nei,Ja,26,Oslo,Annet,Mann
4336,Nei,VGS fullf,Nei,Ja,Nei,Nei,31,Oslo,Akademiske yrker,Mann
4341,Nei,,Nei,Nei,Nei,Nei,28,Oslo,Renholdere og hjelpepleiere,Mann
4350,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,51,Oslo,Renholdere og hjelpepleiere,Mann
4354,Nei,Grunnskole,Nei,Nei,Ja,Nei,37,Oslo,"Salg, service og omsorg",Kvinne
4361,Nei,VGS fullf,Ja,Ja,Nei,Nei,50,Oslo,"Salg, service og omsorg",Kvinne
4375,Ja,VGS fullf,Nei,Ja,Ja,Ja,35,Oslo,Renholdere og hjelpepleiere,Kvinne
4379,Ja,Høyere utd u4 år,Nei,Ja,Nei,Nei,51,Oslo,Håndverkere,Mann
4384,Nei,VGS fullf,Nei,Ja,Ja,Nei,46,Oslo,"Salg, service og omsorg",Mann
4387,Nei,Grunnskole,Nei,Nei,Nei,Ja,23,Oslo,"Salg, service og omsorg",Mann
4390,Nei,,Nei,Ja,Nei,Nei,33,Oslo,"Salg, service og omsorg",Kvinne
4392,Nei,VGS fullf,Nei,Ja,Ja,Nei,27,Oslo,"Salg, service og omsorg",Mann
4393,Nei,Grunnskole,Nei,Nei,Nei,Nei,37,Oslo,"Salg, service og omsorg",Mann
4404,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,37,Oslo,Renholdere og hjelpepleiere,Mann
4406,Ja,Høyere utd u4 år,Nei,Nei,Nei,Ja,37,Oslo,Akademiske yrker,Mann
4422,Ja,Høyere utd 4 år+,Nei,Nei,Nei,Nei,47,Oslo,"Salg, service og omsorg",Kvinne
4427,Ja,Høyere utd u4 år,Nei,Nei,Nei,Ja,23,Oslo,Maskin og transportarbeidere,Mann
4431,Nei,VGS ikke fullf,Nei,Ja,Ja,Nei,40,Oslo,"Salg, service og omsorg",Mann
4438,Ja,VGS fullf,Nei,Nei,Nei,Nei,28,Oslo,Maskin og transportarbeidere,Kvinne
4467,Nei,,Nei,Ja,Nei,Nei,35,Oslo,"Salg, service og omsorg",Mann
4469,Nei,VGS fullf,Nei,Nei,Ja,Nei,31,Oslo,Håndverkere,Kvinne
4470,Ja,VGS fullf,Nei,Nei,Nei,Nei,41,Oslo,Høgskoleyrker,Mann
4477,Nei,VGS fullf,Nei,Nei,Nei,Nei,43,Oslo,"Salg, service og omsorg",Kvinne
4479,Nei,,Nei,Nei,Nei,Nei,35,Oslo,"Bønder, fiskere, mv",Kvinne
4485,Nei,VGS fullf,Ja,Nei,Ja,Nei,36,Oslo,Maskin og transportarbeidere,Mann
4491,Ja,,Nei,Ja,Ja,Ja,26,Oslo,"Salg, service og omsorg",Mann
4493,Nei,Grunnskole,Nei,Nei,Nei,Nei,45,Oslo,"Salg, service og omsorg",Mann
4498,Nei,Grunnskole,Nei,Nei,Ja,Nei,30,Oslo,Kontoryrker,Mann
4524,Nei,VGS fullf,Nei,Nei,Ja,Nei,43,Oslo,Kontoryrker,Kvinne
4526,Nei,VGS fullf,Nei,Ja,Nei,Nei,32,Oslo,"Salg, service og omsorg",Mann
4532,Nei,,Ja,Nei,Ja,Nei,19,Oslo,Renholdere og hjelpepleiere,Mann
4546,Ja,,Nei,Nei,Ja,Nei,48,Oslo,Kontoryrker,Mann
4559,Ja,VGS fullf,Nei,Ja,Nei,Ja,32,Oslo,Maskin og transportarbeidere,Mann
4565,Ja,VGS fullf,Nei,Nei,Ja,Ja,42,Oslo,Håndverkere,Kvinne
4566,Nei,VGS fullf,Nei,Nei,Nei,Nei,22,Oslo,Kontoryrker,Mann
4567,Ja,VGS fullf,Ja,Ja,Ja,Ja,51,Oslo,"Bønder, fiskere, mv",Kvinne
4570,Nei,,Ja,Nei,Ja,Nei,44,Oslo,Renholdere og hjelpepleiere,Kvinne
4575,Nei,Høyere utd u4 år,Ja,Nei,Nei,Nei,44,Oslo,Akademiske yrker,Mann
4583,Ja,Høyere utd u4 år,Nei,Ja,Ja,Ja,45,Oslo,Annet,Kvinne
4584,Ja,,Nei,Nei,Ja,Ja,55,Oslo,Akademiske yrker,Kvinne
4586,Ja,Grunnskole,Nei,Ja,Nei,Nei,25,Oslo,Renholdere og hjelpepleiere,Mann
4587,Nei,VGS ikke fullf,Ja,Nei,Nei,Nei,32,Oslo,Kontoryrker,Mann
4589,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,49,Oslo,"Salg, service og omsorg",Mann
4599,Nei,,Nei,Nei,Ja,Nei,54,Oslo,Akademiske yrker,Mann
4602,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,25,Oslo,Ledere,Mann
4606,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,35,Oslo,"Salg, service og omsorg",Mann
4609,Nei,Høyere utd u4 år,Nei,Ja,Nei,Nei,37,Oslo,Høgskoleyrker,Kvinne
4616,Nei,VGS ikke fullf,Ja,Nei,Nei,Nei,33,Oslo,Høgskoleyrker,Mann
4629,Ja,,Nei,Nei,Nei,Ja,24,Oslo,Akademiske yrker,Kvinne
4632,Nei,Grunnskole,Nei,Nei,Nei,Nei,30,Oslo,Håndverkere,Kvinne
4637,Nei,Grunnskole,Nei,Nei,Nei,Nei,32,Oslo,Renholdere og hjelpepleiere,Kvinne
4641,Nei,,Nei,Ja,Ja,Nei,36,Oslo,Akademiske yrker,Mann
4644,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,58,Oslo,Håndverkere,Mann
4657,Ja,VGS fullf,Nei,Nei,Ja,Ja,27,Oslo,Høgskoleyrker,Mann
4659,Nei,VGS fullf,Nei,Ja,Nei,Nei,36,Oslo,Ledere,Kvinne
4662,Nei,VGS fullf,Nei,Nei,Nei,Ja,39,Oslo,Ledere,Kvinne
4674,Ja,,Nei,Nei,Ja,Ja,40,Oslo,Akademiske yrker,Kvinne
4679,Nei,VGS ikke fullf,Nei,Ja,Nei,Nei,56,Oslo,Akademiske yrker,Mann
4683,Ja,VGS ikke fullf,Nei,Ja,Nei,Nei,28,Oslo,Høgskoleyrker,Mann
4701,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,39,Oslo,Annet,Mann
4707,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,33,Oslo,Håndverkere,Kvinne
4710,Ja,Høyere utd u4 år,Nei,Ja,Ja,Ja,36,Oslo,Akademiske yrker,Kvinne
4721,Nei,Grunnskole,Nei,Ja,Ja,Nei,18,Oslo,"Salg, service og omsorg",Kvinne
4731,Ja,VGS fullf,Nei,Nei,Nei,Ja,31,Oslo,"Salg, service og omsorg",Mann
4732,Nei,VGS ikke fullf,Nei,Ja,Ja,Nei,39,Oslo,Akademiske yrker,Mann
4738,Nei,Høyere utd 4 år+,Nei,Ja,Nei,Nei,33,Oslo,Akademiske yrker,Mann
4739,Ja,Høyere utd u4 år,Nei,Nei,Nei,Ja,47,Oslo,Maskin og transportarbeidere,Kvinne
4745,Ja,VGS fullf,Nei,Nei,Nei,Ja,39,Oslo,Annet,Mann
4747,Ja,Høyere utd 4 år+,Nei,Nei,Nei,Nei,29,Oslo,Akademiske yrker,Kvinne
4755,Ja,,Nei,Nei,Nei,Ja,33,Oslo,Håndverkere,Mann
4770,Nei,,Nei,Nei,Ja,Ja,44,Oslo,Renholdere og hjelpepleiere,Mann
4773,Ja,VGS fullf,Ja,Nei,Nei,Ja,42,Oslo,Annet,Kvinne
4775,Nei,Grunnskole,Nei,Nei,Ja,Nei,33,Oslo,Høgskoleyrker,Kvinne
4781,Nei,VGS fullf,Nei,Nei,Ja,Ja,47,Oslo,Akademiske yrker,Mann
4798,Nei,VGS fullf,Nei,Ja,Nei,Ja,24,Oslo,Maskin og transportarbeidere,Kvinne
4806,Nei,VGS fullf,Nei,Nei,Ja,Nei,39,Oslo,Renholdere og hjelpepleiere,Mann
4813,Nei,Høyere utd u4 år,Ja,Ja,Ja,Nei,40,Oslo,Håndverkere,Mann
4815,Ja,VGS ikke fullf,Nei,Ja,Ja,Ja,38,Oslo,Annet,Kvinne
4830,Nei,,Nei,Nei,Nei,Nei,49,Oslo,Annet,Mann
4831,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,42,Oslo,Kontoryrker,Kvinne
4840,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,41,Oslo,Annet,Kvinne
4842,Nei,VGS ikke fullf,Nei,Ja,Ja,Ja,37,Oslo,"Bønder, fiskere, mv",Kvinne
4844,Ja,VGS fullf,Nei,Nei,Nei,Nei,57,Oslo,Høgskoleyrker,Mann
4849,Nei,,Nei,Nei,Nei,Nei,28,Oslo,Håndverkere,Mann
4852,Nei,VGS fullf,Nei,Nei,Nei,Nei,28,Oslo,Annet,Mann
4856,Nei,Høyere utd u4 år,Ja,Nei,Nei,Ja,48,Oslo,Renholdere og hjelpepleiere,Mann
4862,Nei,VGS fullf,Nei,Nei,Nei,Nei,47,Oslo,Håndverkere,Mann
4868,Nei,Grunnskole,Nei,Nei,Nei,Nei,34,Oslo,"Salg, service og omsorg",Mann
4875,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,45,Oslo,Annet,Mann
4883,Ja,VGS fullf,Nei,Ja,Ja,Nei,40,Oslo,Håndverkere,Mann
4884,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,44,Oslo,Akademiske yrker,Kvinne
4890,Nei,Grunnskole,Nei,Nei,Nei,Nei,34,Oslo,Høgskoleyrker,Mann
4896,Ja,,Ja,Ja,Nei,Nei,44,Oslo,Håndverkere,Mann
4919,Nei,VGS fullf,Ja,Nei,Nei,Ja,22,Oslo,Akademiske yrker,Mann
4920,Nei,VGS fullf,Ja,Nei,Nei,Nei,56,Oslo,Renholdere og hjelpepleiere,Kvinne
4926,Nei,Grunnskole,Ja,Nei,Nei,Nei,30,Oslo,Ledere,Kvinne
4929,Nei,VGS fullf,Nei,Nei,Nei,Nei,37,Oslo,Renholdere og hjelpepleiere,Kvinne
4930,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,38,Oslo,Håndverkere,Kvinne
4931,Nei,Grunnskole,Nei,Nei,Ja,Ja,48,Oslo,"Salg, service og omsorg",Mann
4933,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,26,Oslo,Håndverkere,Kvinne
4941,Nei,,Nei,Nei,Nei,Ja,48,Oslo,Håndverkere,Kvinne
4950,Nei,VGS fullf,Nei,Ja,Nei,Nei,40,Oslo,"Salg, service og omsorg",Mann
4951,Nei,VGS fullf,Nei,Nei,Nei,Nei,41,Oslo,Akademiske yrker,Kvinne
4952,Ja,VGS fullf,Nei,Nei,Ja,Ja,30,Oslo,"Salg, service og omsorg",Kvinne
4962,Nei,VGS fullf,Ja,Nei,Ja,Nei,41,Oslo,"Salg, service og omsorg",Kvinne
4964,Nei,Grunnskole,Nei,Nei,Ja,Ja,32,Oslo,Maskin og transportarbeidere,Mann
4968,Nei,VGS fullf,Nei,Nei,Nei,Nei,38,Oslo,Kontoryrker,Mann
4986,Ja,Høyere utd u4 år,Nei,Nei,Nei,Ja,28,Oslo,Høgskoleyrker,Mann
4992,Ja,VGS fullf,Ja,Nei,Nei,Ja,28,Oslo,Maskin og transportarbeidere,Kvinne
4995,Nei,Grunnskole,Nei,Nei,Nei,Nei,34,Oslo,Renholdere og hjelpepleiere,Kvinne
4996,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,53,Oslo,Renholdere og hjelpepleiere,Kvinne
4999,Nei,VGS fullf,Nei,Nei,Nei,Nei,38,Oslo,Ledere,Kvinne
5005,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,49,Oslo,Renholdere og hjelpepleiere,Kvinne
5015,Nei,VGS fullf,Nei,Nei,Nei,Nei,26,Oslo,Høgskoleyrker,Mann
5017,Nei,VGS fullf,Nei,Ja,Ja,Nei,55,Oslo,Akademiske yrker,Kvinne
5023,Ja,,Ja,Ja,Nei,Ja,40,Oslo,"Salg, service og omsorg",Mann
5024,Nei,,Nei,Nei,Ja,Ja,45,Oslo,Renholdere og hjelpepleiere,Mann
5025,Nei,VGS fullf,Nei,Nei,Ja,Nei,40,Oslo,Kontoryrker,Mann
5034,Nei,VGS ikke fullf,Nei,Nei,Ja,Nei,29,Oslo,"Salg, service og omsorg",Mann
5072,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,47,Oslo,Maskin og transportarbeidere,Kvinne
5075,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,58,Oslo,Ledere,Kvinne
5076,Nei,Grunnskole,Nei,Nei,Nei,Ja,33,Oslo,Renholdere og hjelpepleiere,Kvinne
5080,Ja,Høyere utd u4 år,Nei,Nei,Nei,Nei,52,Oslo,Håndverkere,Mann
5090,Nei,Høyere utd u4 år,Nei,Ja,Nei,Nei,35,Oslo,Maskin og transportarbeidere,Mann
5092,Nei,VGS fullf,Nei,Nei,Nei,Nei,37,Oslo,Annet,Kvinne
5098,Nei,VGS ikke fullf,Nei,Nei,Nei,Ja,43,Oslo,Håndverkere,Mann
5099,Nei,VGS ikke fullf,Ja,Nei,Nei,Ja,32,Oslo,Kontoryrker,Mann
5112,Nei,VGS ikke fullf,Ja,Nei,Nei,Nei,40,Oslo,Akademiske yrker,Mann
5117,Nei,Grunnskole,Nei,Nei,Nei,Nei,43,Oslo,"Salg, service og omsorg",Mann
5139,Ja,VGS ikke fullf,Nei,Ja,Nei,Ja,39,Oslo,Annet,Mann
5145,Ja,Høyere utd 4 år+,Ja,Nei,Ja,Ja,38,Oslo,Håndverkere,Mann
5158,Nei,VGS fullf,Nei,Nei,Ja,Nei,45,Oslo,Høgskoleyrker,Mann
5164,Nei,VGS ikke fullf,Nei,Nei,Nei,Nei,32,Oslo,Kontoryrker,Mann
5173,Nei,VGS fullf,Nei,Ja,Nei,Ja,36,Oslo,Høgskoleyrker,Kvinne
5177,Ja,VGS fullf,Nei,Nei,Ja,Ja,56,Oslo,"Salg, service og omsorg",Mann
5209,Ja,VGS fullf,Nei,Nei,Nei,Ja,33,Oslo,"Salg, service og omsorg",Mann
5211,Nei,,Nei,Nei,Ja,Ja,40,Oslo,Renholdere og hjelpepleiere,Mann
5216,Ja,VGS ikke fullf,Nei,Ja,Nei,Ja,24,Oslo,Akademiske yrker,Kvinne
5223,Nei,Grunnskole,Nei,Nei,Ja,Nei,41,Oslo,Renholdere og hjelpepleiere,Kvinne
5224,Nei,,Nei,Ja,Nei,Nei,30,Oslo,Håndverkere,Mann
5226,Nei,VGS fullf,Nei,Nei,Nei,Nei,29,Oslo,Renholdere og hjelpepleiere,Mann
5233,Ja,VGS ikke fullf,Nei,Nei,Ja,Ja,44,Oslo,Ledere,Mann
5234,Ja,VGS ikke fullf,Nei,Nei,Nei,Ja,28,Oslo,Kontoryrker,Kvinne
5256,Nei,Grunnskole,Ja,Nei,Ja,Nei,53,Oslo,"Salg, service og omsorg",Mann
5259,Nei,VGS fullf,Nei,Ja,Nei,Nei,30,Oslo,Håndverkere,Mann
5270,Nei,Grunnskole,Nei,Nei,Ja,Nei,55,Oslo,"Salg, service og omsorg",Mann
5277,Nei,,Nei,Ja,Ja,Nei,38,Oslo,"Salg, service og omsorg",Mann
5281,Ja,VGS fullf,Nei,Ja,Nei,Ja,34,Oslo,Akademiske yrker,Kvinne
5282,Ja,VGS ikke fullf,Nei,Ja,Ja,Ja,21,Oslo,Renholdere og hjelpepleiere,Kvinne
5283,Ja,VGS ikke fullf,Nei,Nei,Nei,Nei,20,Oslo,Kontoryrker,Kvinne
5295,Nei,Grunnskole,Nei,Nei,Nei,Ja,19,Oslo,Renholdere og hjelpepleiere,Kvinne
5299,Ja,,Ja,Nei,Nei,Ja,37,Oslo,Kontoryrker,Kvinne
